country,title
USA,Man from Music Mountain
USA,Man from Reno
USA,Man from Shaolin
USA,Man in the Chair
USA,Man in the Dark
USA,Man Made Monster
USA,Man Maid
USA,Man of Her Dreams
USA,Man of Tai Chi
USA,Man of the Century
USA,Man of the Forest
USA,Man of the World
USA,Man of the Year
USA,Man of the Year
USA,Man on a Swing
USA,Man on Fire - Il fuoco della vendetta
USA,Man on the Flying Trapeze
USA,Man Push Cart
USA,Man Thing - La natura del terrore
USA,Man Underground
USA,Man Up
USA,Man Wanted
USA,Man with a Plan
Germany,Man with the Screaming Brain
USA,Man with Two Lives
USA,Man Woman Film
USA,"Man, Woman and Sin"
USA,Management
USA,Mancation
USA,Manchester by the Sea
USA,Mancia competente
USA,Mandato di cattura
USA,Mandato di uccidere
USA,Mandie and the Cherokee Treasure
USA,Mandie e il Natale dimenticato
USA,Mandie e il tunnel segreto
USA,Mandingo
USA,"Mandrake, the Magician"
USA,Mandroid
USA,Maneater
USA,Manfast
USA,Mangia prega ama
USA,Mangia una tazza di tA¨
USA,Mango Dreams
USA,Mango Kiss
USA,Mangus!
USA,Manhandled
USA,Manhattan
USA,Manhattan Nocturne
USA,Manhattan Parade
USA,Manhattan Romance
USA,Manhattan Tower
USA,Manhood
USA,Manhunt of Mystery Island
USA,Manhunter - Frammenti di un omicidio
USA,Mani colpevoli
USA,Mani in alto!
USA,Mani lorde
USA,Mani sporche sulla cittA 
USA,Maniac
USA,Maniac
USA,Maniac cop - Il poliziotto maniaco
USA,Maniac cop 3 - Il distintivo del silenzio
USA,Maniac: Il virus che uccide
USA,Maniacts
USA,Manic
USA,Manicomio
USA,"ManidA¹ - Uno squalo ribelle, un indigeno selvaggio, un fiore di ragazza"
USA,Manifest Destiny Down: Spacetime
USA,Manifesto
Germany,Manifesto
Germany,Manila
USA,Manila Calling
USA,"ManitA¹, lo spirito del male"
USA,Manito
Germany,Mann tut was Mann kann
USA,Manna from Heaven
USA,Mannequin
USA,Mannequin - Frammenti di una donna
USA,Manny & Lo
USA,Mano pericolosa
USA,Manos Returns
USA,Manos: The Hands of Fate
Germany,Manou the Swift
USA,Man-Proof
USA,Manslaughter
USA,Manslaughter
USA,Manson Family Vacation
Germany,Manta - Der Film
Germany,"Manta, Manta"
USA,Mantervention
USA,Mantrap
USA,Maple Palm
USA,Maplewoods
USA,Mapplethorpe
USA,Mara
Germany,Mara e il crepuscolo degli dei
USA,Marathon
Germany,Marci X
USA,Marcia per la libertA 
USA,Marco il ribelle
USA,Marcus
USA,Mardi Gras - Fuga dal College
USA,Mardi Gras Massacre
USA,Mare caldo
USA,Mare Nostrum
USA,Marfa Girl
USA,Marfa Girl 2
USA,Margaret
USA,Margarita Happy Hour
USA,Margie
USA,Margin Call
USA,Maria Antonietta
USA,Maria di Scozia
USA,Maria Walewska
USA,Mariachi Gringo
USA,Marianne
USA,Marie Antoinette
USA,Marie e Bruce - FinchA¨ divorzio non vi separi
USA,Marie Galante
USA,Marigold
USA,Marihuana
Germany,Marija
USA,Marijuana (La droga infernale)
USA,Marin Blue
USA,Marinai a terra
USA,Marinai allegri
USA,"Marinai in guardia, amanti gementi!"
USA,"Marinai, topless e guai"
USA,Marines: sangue e gloria
USA,Marisa
USA,Mariti
USA,Mariti ciechi
USA,Mariti e mogli
USA,Mariti imperfetti
USA,Mariti in pericolo
USA,Mariti su misura
USA,Marito a sorpresa
USA,Marito per forza
USA,Marjorie Prime
USA,Mark of Love
USA,Mark of the Witch
USA,Marked
USA,Marked Men
USA,Marla
Germany,Marlene
USA,"Marlowe, il poliziotto privato"
USA,Marnie
Germany,Marnies Welt
USA,Marocco
USA,Marocco
USA,Marquis de Sade
USA,Marriage Material
USA,Marriage Retreat
USA,Married Bachelor
USA,Married Before Breakfast
USA,"Married People, Single Sex"
USA,Mars
USA,Mars
USA,Mars Attacks the World
USA,Mars Attacks!
Germany,Marseille
USA,Marshall: un cane per amico
USA,Marte distruggerA  la Terra
USA,MartedA¬ grasso
USA,Martian Child - Un bambino da amare
USA,Martin & Orloff
USA,Martin Eden
USA,Martin il marziano
USA,Marty - Vita di un timido
USA,Martyrs
USA,Martyrs of the Alamo
Germany,Mary
USA,Mary
USA,Mary Loss of Soul
USA,Mary Poppins
USA,Mary Reilly
USA,"Mary Stevens, M.D."
USA,Maryam
USA,Maryjane
USA,Maryland
Germany,Masai bianca
USA,Mascara
USA,Maschere di celluloide
USA,Maschere di lusso
USA,Maschere e pugnali
USA,Mascots
USA,Maskerade
USA,Maskhead
Germany,Masks
USA,Masquerade
USA,Masquerade
USA,Mass Appeal
USA,Massacre on Aisle 12
USA,Massacro ai grandi pozzi
USA,Massacro al Central College
USA,Massacro al cimitero
USA,Massage Parlor Murders!
USA,Masseuse
USA,Massima copertura
USA,Massima sicurezza
USA,Master & Commander - Sfida ai confini del mare
USA,Master Minds
USA,Master of Dragonard Hill
USA,Masterblaster
USA,Masterless
USA,Masterminds - I geni della truffa
USA,Masterminds - La guerra dei geni
USA,Mata Hari
USA,Match
USA,Match.Dead
USA,Material Girls
USA,Maternal Instincts
USA,Matilda 6 mitica
USA,Matinee
USA,Mato Grosso
USA,Matrimoni a sorpresa
USA,Matrimonio a 4 mani
USA,Matrimonio a Long Island
USA,Matrimonio impossibile
USA,Matrimonio in famiglia
USA,Matrimonio in quattro
USA,Matrimonio per sbaglio
USA,Matrimonio Tra Amici
USA,Matrimonium
USA,Matrix
USA,Matrix Reloaded
USA,Matrix Revolutions
USA,Matt Helm il silenziatore
USA,Matt Helm... non perdona!
USA,Mattatoio 5
USA,Matters of the Heart
USA,Mausoleum
USA,Maverick
Germany,Mavi sA¼rgA¼n
USA,Max
USA,Max 2: Un eroe alla Casa Bianca
USA,Max Havoc: Curse of the Dragon
USA,Max Havoc: Ring of Fire
Germany,Max Minsky und ich
USA,Max Payne
USA,Max Reload and the Nether Blasters
USA,Max Rose
USA,Max Rules
Germany,Max Schmeling
Germany,Max und Moritz Reloaded
USA,Max Winslow and the House of Secrets
USA,Maxie
USA,Maxie
USA,Maximum Conviction
USA,Maximum Force
USA,Maximum Impact
USA,Maximum Ride
USA,Maximum Risk
USA,Maximum Velocity
USA,May
USA,Maya
USA,Mayday
USA,Mayhem
USA,Mayor Cupcake
USA,Maze
USA,Maze Runner - Il labirinto
USA,Maze Runner - La fuga
USA,Maze Runner - La rivelazione
Germany,Mazurka tragica
USA,McBain
USA,McCanick
USA,McDick
USA,McFarland
USA,"McKlusky, metA  uomo metA  odio"
USA,McLintock
USA,"Me & You, Us, Forever"
USA,Me Again
USA,Me and My Brother
USA,Me and My Dick
USA,Me and Will
USA,Me and You and Everyone We Know
USA,Me Him Her
USA,Me Myself and I
USA,"Me, Natalie"
USA,Meadowland - Scomparso
USA,Mean Creek
USA,Mean Girls
USA,Meant to Be
USA,Meanwhile
USA,Measure of a Man
USA,Meatballs 2: porcelloni in vacanza
USA,Mechanic: Resurrection
USA,Medal of Victory
USA,Medeas
USA,Medicine for Melancholy
Germany,Medicus
USA,Medusa
Germany,Meer is nich
USA,Meet Boston Blackie
USA,Meet Market
USA,Meet Me in Montenegro
USA,Meet Me There
USA,Meet Nero Wolfe
USA,Meet Prince Charming
USA,Meet the Baron
USA,Meet the Blacks
USA,Meet the Browns
USA,Meet the Parents
USA,Meet the People
USA,Meet the Stewarts
USA,Meeting Daddy
USA,Meeting Spencer
USA,Mega Shark vs. Kolossus
USA,Mega Shark vs. Mecha Shark
USA,Mega Tornado
USA,Megachurch Murder
USA,Megaman
USA,Megamind
USA,Megan Is Missing
USA,Megaville
USA,Meglio morto che vivo
USA,Meglio un mercoledA¬ da leone
Germany,Mein Blind Date mit dem Leben
Germany,Mein Bruder heiAŸt Robert und ist ein Idiot
Germany,Mein Ende. Dein Anfang.
Germany,Mein erstes Wunder
Germany,Mein FA¼hrer - La veramente vera veritA  su Adolf Hitler
Germany,Mein Freund aus Faro
Germany,Mein langsames Leben
Germany,Mein letzter Film
Germany,Mein Stern
Germany,Meine polnische Jungfrau
Germany,Meine schA¶ne Bescherung
Germany,Meine Schwestern
Germany,Meine teuflisch gute Freundin
Germany,Meister des Todes
USA,Mel una tartaruga per amico
USA,Mela e tequila
Germany,Melancholie der Engel
USA,Melanie
USA,Melinda
USA,Melinda e Melinda
USA,Melodie della vita
USA,Melvin Goes to Dinner
USA,Memento
USA,Memoirs of a Teenage Amnesiac
USA,Memoria
USA,Memorial Day
USA,Memorial Day
USA,Memorial Day
USA,Memorial Valley Massacre
USA,Memorie di una geisha
USA,Memory Lane
USA,Memphis
USA,Memphis the Musical
USA,Men Are Such Fools
USA,Men Call It Love
USA,Men Cry Bullets
USA,Men Go to Battle
USA,Men in Black
USA,Men in Black 3
USA,Men in Black II
USA,Men in Exile
USA,Men Must Fight
USA,Men of America
USA,Men of Chance
USA,Men Seeking Women
USA,Men with Steel Faces
USA,Men with Wings
USA,"Men, Women & Children"
USA,Menace
USA,Menashe
USA,Mendy
USA,Mente omicida
USA,Mentor
USA,Mentre Adamo dorme
USA,Mentre la cittA  dorme
USA,Mentre la cittA  dorme
USA,Mercanti di morte
USA,Mercanti di uomini
USA,Mercenarie
USA,MercoledA¬ delle ceneri
USA,Mercy
USA,Mercy
USA,Mercy
USA,Mercy (Senza pietA )
USA,Mercy Black
USA,Mercy Christmas
USA,Mercy Streets
USA,Merletto di mezzanotte
USA,Mermaid Down
USA,Mermaids of Tiburon
USA,Merrily We Go to Hell
USA,Merry Wives of Reno
USA,Merton of the Movies
USA,Mesa of Lost Women
Germany,Meschugge
USA,Meskada
USA,Message in a Cell Phone
USA,Messaggi da forze sconosciute
USA,Messaggio segreto
USA,Messenger of Wrath
USA,Messengers
USA,Messia del diavolo
Germany,MetA©ora
USA,Metallica and San Francisco Symphony S&M2
USA,Metallica Through the Never
Germany,Metamorphosis
USA,Metamorphosis: The Alien Factor
USA,Meteor
USA,Meth Head
USA,Methodic
Germany,Metropolis
USA,Metropolitan
USA,Mexican Gangster
USA,Mexican Spitfire
USA,Mexican Spitfire at Sea
USA,Mexican Spitfire Out West
USA,Mexican Sunrise
USA,Mexican Werewolf in Texas
Germany,Meyer il berlinese
USA,Mezzanotte a Broadway
USA,Mezzanotte a San Francisco
USA,Mezzanotte nel giardino del bene e del male
USA,Mezzo professore tra i marines
USA,Mezzogiorno di fuoco
USA,Mezzogiorno di... fifa
USA,Mezzogiorno e mezzo di fuoco
USA,Mi arrendo... e i soldi?
USA,"Mi Casa, Su Casa"
USA,Mi chiamano Radio
USA,Mi chiamo Giulia Ross
USA,Mi chiamo Sam
USA,Mi dovrai uccidere!
USA,Mi familia - Tre generazioni di sogni
USA,Mi gioco la moglie... a Las Vegas
USA,Mi piace quella bionda
USA,Mi presenti i tuoi?
USA,Mi sdoppio in quattro
USA,Mi sono perso il Natale
USA,Mi svegliai signora
USA,Mi vendicherA²
USA,Mi vida loca
USA,Mia cugina Rachele
USA,Mia moglie A¨ di leva
USA,Mia moglie A¨ una pazza assassina?
USA,Mia moglie capitano
USA,Mia moglie cerca marito
USA,Mia moglie ci prova
USA,Mia moglie ha sempre ragione
USA,Mia moglie per finta
USA,Mia moglie preferisce suo marito
USA,Mia moglie si sposa
USA,Mia moglie... che donna!
USA,Mia sorella Evelina
USA,Mia sorella Evelina
USA,Miami Blues
USA,Miami Connection
USA,Miami ExposA©
USA,Miami Vice
Germany,Michael
USA,Michael
USA,Michael Clayton
USA,Michael Jackson: Smooth Criminal (II)
USA,Michael Shayne e le false monete
USA,Michael Shayne va a Broadway
USA,Michael Shayne: Private Detective
USA,Michele Strogoff
USA,Mickey
USA,Mickey
USA,Mickey and the Bear
USA,Mickey Matson e la macchina alchemica
USA,Mickey One
USA,Micki e Maude
USA,Microwave Massacre
USA,Mid90s
USA,Middle Men
USA,Middle of Nowhere
USA,Middle of Nowhere
USA,MiddleMan
USA,Midgets Vs. Mascots
USA,Midlothia
USA,Midnight
USA,Midnight Alibi
USA,Midnight Blue
USA,Midnight Chronicles
USA,Midnight Clear
USA,Midnight Court
USA,Midnight Heat
USA,Midnight Intruder
USA,Midnight Kiss
USA,Midnight Limited
USA,Midnight Manhunt
USA,Midnight Mary
USA,Midnight Mass
USA,Midnight Movie
USA,Midnight Movie Massacre
USA,Midnight Phantom
USA,Midnight Sex Run
USA,Midnight Shadow
USA,Midnight Son
USA,Midnight Special - Fuga nella notte
USA,Midnight Tease
USA,Midnight Tease II
USA,Midnighters
USA,Midnite Plowboy
USA,Midsommar - Il villaggio dei dannati
USA,Midway to Heaven
USA,Mighty Fine
USA,Mighty Mouse in the Great Space Chase
USA,Migliori nemici
USA,Mike & Dave - Un matrimonio da sballo
USA,Mike Case in: The Big Kiss Off
USA,Mikey e Nicky
USA,Mikeyboy
Germany,Mikro eglima
USA,Milagro
Germany,Milchwald
USA,Miles
USA,Miles Ahead
USA,Miles Between Us
USA,Miles from Home
USA,Milfs vs. Zombies
USA,Miliardario... ma bagnino
USA,Milionario per caso
USA,Milionario su misura
USA,Milioni in pericolo
USA,Militari su con la vita
USA,Military Intelligence and You!
USA,Militia
USA,Milk
USA,Milk & Money
USA,Mille anni di buone preghiere
USA,Millennium
Germany,Millennium - Quello che non uccide
USA,Millennium - Uomini che odiano le donne
USA,Millennium Crisis
USA,Millie
USA,Millie
USA,Million Dollar Arm
USA,Million Dollar Baby
USA,Million Dollar Baby
USA,Million Dollar Kid
USA,Million Dollar Weekend
USA,Millionaires in Prison
USA,Milltown Pride
USA,Milo
USA,Milo su Marte
USA,"Milwaukee, Minnesota"
USA,Milwood
Germany,"Milyy Khans, dorogoy Pyotr"
USA,Mimesis
USA,Mimic
Germany,Min DA®t
USA,Minaccia nucleare
USA,Minamata
USA,Minari
USA,Mind and Machine
USA,Mind Games
USA,Mind Games
USA,Mind Games
USA,Mind the Gap
USA,"Mind, Body & Soul"
USA,Mindhack: #savetheworld
USA,Mindkiller
USA,Mindwalk
USA,Mindwarp
USA,Mine
USA,Mine 9
USA,Mine Games
USA,Minesweeper
USA,Minghags
USA,Minimal Knowledge
USA,Mining for Ruby
USA,Minions
USA,Mini-Skirt Love
USA,Minnie e Moskowitz
USA,Minor Details
USA,Minorenni pericolose
USA,Minority Report
USA,Minotaur
USA,Minstrel Man
USA,Minty: The Assassin
USA,Minutes to Midnight
USA,Minuti contati
USA,Minuto per minuto senza respiro
USA,Minuzzolo
USA,Minyan
USA,Mio cugino Vincenzo
USA,Mio fratello parla con i cavalli
USA,Mio mini Pony - Il film
USA,Miracle Maker
USA,Miracles for Sale
USA,Miracoli dal cielo
Germany,Miracolo a Natale
USA,Miracolo a Sage Creek
USA,Miracolo a Santa Monica
USA,Miracolo nella 34Âª strada
USA,Mirage
USA,Mirage
USA,Mirage
USA,Miranda Sings Live... Your Welcome
USA,Mirror Mirror
USA,Mirror Mirror 2: Raven Dance
USA,Mirror Mirror 3: The Voyeur
USA,Mirror Mirror 4: Reflections
USA,Mirror: Chi vive in quello specchio?
USA,Misbehaving Husbands
USA,Mischa il fachiro
USA,Mischief
USA,Mischief Night
USA,Mischief Night
USA,Mischievous
USA,Misconceptions
USA,Misery non deve morire
USA,Misfire - Bersaglio mancato
USA,Misfortune
USA,Mishima: Una vita in quattro capitoli
USA,Misirlou
USA,Misogynist
USA,Miss Annie Rooney
USA,Miss Arizona
USA,Miss Detective
USA,Miss Dial
USA,Miss F.B.I. - Infiltrata speciale
USA,Miss India America
USA,Miss Jerry
USA,Miss Julie
USA,Miss Juneteenth
USA,Miss Lulu Bett
USA,Miss Marzo
USA,Miss Me This Christmas
USA,Miss Miliardo - Una favola moderna
USA,Miss Monday
USA,Miss Nobody
USA,Miss Pacific Fleet
USA,Miss Peregrine - La casa dei ragazzi speciali
USA,Miss Pinkerton
USA,Miss Polly
USA,Miss Robin Crusoe
Germany,Miss Sixty
USA,Miss Stevens
USA,Miss Virginia
USA,Missed Connections
USA,Missed Connections
USA,Missili in giardino
USA,Missili per casa
USA,Missili sulla luna
USA,Missing - Scomparso
USA,Missing Brendan
USA,Missing in America
USA,Missing Link
USA,Missing Pieces
USA,Missing William
USA,Mission Air
USA,Mission Mars
USA,Mission to Mars
USA,Mission to Moscow
USA,Mission: Impossible
USA,Mission: Impossible - Fallout
USA,Mission: Impossible - Protocollo fantasma
USA,Mission: Impossible - Rogue Nation
USA,Mission: Impossible II
USA,Mission: Impossible III
USA,Missionary
USA,Missionary Man
USA,Missione ad alto rischio
USA,Missione compiuta stop. Bacioni Matt Helm
USA,Missione Hamburger
USA,Missione in Manciuria
USA,Missione in oriente - Il brutto americano
USA,Missione letale
USA,Missione segreta
USA,Missione suicida
USA,Missione suicidio
USA,Mississippi
USA,Mississippi Adventure
